TRAVEL_ID,POI_ID,POI_NM
d_d007611,POI01000000ALBVGD,제주신화월드테마파크
c_c000594,POI01000000BZHR1F,이순신광장
d_d002561,POI01000000E8720R,충혼묘지
c_c000849,POI01000000BZYLQF,팜카밀레허브농원
d_d012203,POI01000000EHG9GW,성산일출봉
d_d006740,POI01000000EHG9GW,성산일출봉
d_d009146,POI01000000ALBVGD,제주신화월드테마파크
d_d001515,POI01000000B347M7,SK가스한림충전소
d_d002856,POI010000006W6DGX,양치과의원
d_d001909,POI0100000073IK19,그랜드파크아파트/진수학교습소
d_d004503,POI0100000099Y1Q3,라마다호텔
d_d002948,POI01000000C2A7OF,용두암1차현대아파트/102동
b_b014639,POI01000000BUVNXG,"창원오피스텔,창원용호동우편취급국"
d_d004191,POI0100000078IPWE,호텔노블리아
d_d002402,POI01000000ALB406,호텔더본
d_d001876,POI01000000E85UFW,송학펜션산지버스정류장
d_d001994,POI01000000ALB63B,중문관광단지안내소
d_d000412,POI010000006TXQQ8,명륜역대원칸타빌
a_a002559,POI01000000C4DNMY,우리빌1차
d_d000097,POI010000006W8N81,해비치호텔앤리조트
d_d007600,POI01000000B31Y5E,오설록티뮤지엄
d_d005954,POI01000000BSCO0Z,레지던스에코지엘
d_d004817,POI01000000B33F80,제주레포츠랜드
d_d005935,POI01000000B32WY6,명도암생이소리
d_d001658,POI01000000EBP4S6,GS칼텍스하나로주유소
d_d002303,POI01000000EAEKSA,부산역6번출입구
d_d006312,POI0100000078LCNV,casa블루
d_d002545,POI01000000BXPOZG,중앙시장
d_d001649,POI01000000B340AO,한화리조트제주
b_b001265,POI01000000BYS0FC,한화리조트거제벨버디어
d_d000824,POI01000000B3542L,오렌지슈가펜션
d_d006182,POI01000000CDAK1G,천백고지휴게소
d_d010310,POI01000000B31WV2,테디베어뮤지엄
d_d006189,POI010000006VVL6J,바이바더게스트하우스
a_a001590,POI01000000BSERMQ,인천에어포트호텔
d_d001181,POI01000000B4GMHU,청주율량4단지대원칸타빌1차아파트
d_d001952,POI0100000078QHZH,제주비치호텔함덕
d_d009192,POI010000006VWNAQ,동문시장고객지원센터
d_d000275,POI010000006PEGUF,성심당
c_c000174,POI010000006YEAD1,소호요트마리나
d_d009694,POI01000000DM7KPB,서정마을7단지휴먼시아아파트/경로당
d_d004476,POI01000000E85UFW,송학펜션산지버스정류장
d_d009775,POI010000006VSOGT,포도뮤지엄
d_d009933,POI01000000ALJ8EW,타시요렌터카
d_d007169,POI01000000B33QGJ,하버호텔
d_d009886,POI01000000BY4DOA,까뮤이스테이트수지아파트
d_d007112,POI01000000ALJY7F,부림온천
d_d008963,POI01000000BG6I3E,여울목펜션
d_d001624,POI01000000BG6W1Q,휘닉스아일랜드
d_d007753,POI010000006VSVBV,협재회관
d_d002033,POI01000000ALB5BI,SCARBORD호텔
d_d005539,POI01000000BZ1TYY,대정5일시장
d_d000251,POI01000000BSCGYP,서귀포시공영주차장
d_d002624,POI01000000ALH6WA,애월민박
d_d000128,POI0100000078PZ21,바다에머물다펜션
a_a002615,POI01000000B5FU0L,인천국제공항하늘정원
d_d009807,POI01000000BZ1NC6,메가리조트
d_d000818,POI0100000060SQQA,금오름
d_d009662,POI01000000BZ1REC,소인국테마파크
d_d009220,POI010000006W5BZD,서바이벌체험관
d_d003030,POI01000000ALCIK5,지붕위제주바다펜션
d_d002033,POI01000000ALB5BI,SCARBORD호텔
a_a005813,POI010000006EHJYE,인천공항소방서119시민수상구조대
d_d000295,POI01000000EHG7Q4,최다선리조트
d_d006783,POI01000000BZ216F,정방폭포
d_d002025,POI010000006W03BC,제주4.3평화교육센터
d_d000159,POI01000000EG7PAW,블룸호텔제주
b_b000885,POI01000000B51L0Y,강릉수산물판매장
d_d003501,POI0100000078KLO4,샤워실
d_d002000,POI01000000E8650T,국제공무원교육원버스정류장
a_a012195,POI01000000EBRRFI,이호테우해수욕장
d_d002080,POI010000006W7HL7,우정회센타
a_a004809,POI010000006GG7MR,경복궁태원전
d_d009936,POI01000000E862RH,제주조각공원버스정류장
d_d000657,POI0100000078QHWE,유탑유블레스호텔
d_d000274,POI01000000BSCGYP,서귀포시공영주차장
d_d009076,POI01000000B31Y5E,오설록티뮤지엄
d_d009480,POI01000000ALCPKC,여울목게스트하우스
c_c004333,POI01000000AKNW3C,순천만생태공원
d_d010238,POI01000000EHG9GW,성산일출봉
d_d009543,POI01000000C9KR6Y,드림하우스
d_d003046,POI01000000BZ1I7W,세화해수욕장
d_d001368,POI01000000B32IWQ,NH성산일출봉농협
d_d009637,POI01000000C285K7,협성휴포레시티즌파크/101동
b_b001752,POI01000000776UFP,글래드810펜션
d_d001601,POI010000006W1GN2,블루오션비치
a_a010446,POI01000000B5FU0L,인천국제공항하늘정원
d_d010207,POI010000006W0UJB,제주현대렌트카
d_d001038,POI0100000078SMAZ,플로라제이드림호텔
d_d003962,POI01000000BZ1Z39,천지연폭포
d_d000918,POI0100000067RP3S,경부고속철도서울민자역사
d_d007005,POI01000000EBRRFI,이호테우해수욕장
d_d001381,POI01000000C48YBT,경남아너스빌105동
b_b003777,POI010000006BIZ60,나리관광펜션
d_d002181,POI01000000EHGRHF,지심도여행민박
d_d006322,POI010000006VVH7G,르네상스호텔
d_d002218,POI01000000E9LWII,서울역버스환승센터
d_d009148,POI01000000BG6Z1T,라마다프라자제주호텔
d_d000996,POI01000000BZ216F,정방폭포
d_d004725,POI01000000BYALZZ,이촌역
d_d002048,POI01000000B2ZQIG,푸른섬게스트하우스
d_d000806,POI01000000BSCGYP,서귀포시공영주차장
d_d007816,POI01000000ALHP0X,빅터펜션
d_d009681,POI01000000DMENPL,검암2지구삼보해피하임
d_d007835,POI01000000C9O6NY,쑈thisvilla691N동
d_d009403,POI01000000B314GV,여미지식물원
d_d000222,POI01000000B32K95,조랑말타운승마장
d_d005999,POI01000000BT4TJG,서문시장
d_d002034,POI01000000C9LHQ9,자양주택
d_d004449,POI01000000B318YH,지오아라
d_d007782,POI010000006VSUTC,마제스터펜션
a_a001388,POI010000006E0OFJ,타임프라자
d_d009242,POI0100000078LV7Y,EFK알레그리아호텔
d_d009302,POI01000000ALD37E,삼양동해녀탈의장
d_d005935,POI010000006TCHL9,시원한대구탕
d_d007798,POI0100000078R507,호텔휘슬작
d_d004635,POI01000000C9NFCV,섭지아라빌1동
d_d000762,POI01000000EHGHUI,오설록티뮤지엄
d_d003572,POI01000000BSCFWM,밸류호텔
d_d000889,POI01000000CWI04Q,성산일출봉아시횟집맛집
d_d001628,POI0100000078KDW4,백팩커스홈
d_d010534,POI01000000EG3ZSK,제주일번가더테라스주상복합
d_d002841,POI01000000CBJACO,아이리스
d_d010272,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
d_d002114,POI01000000ALLOGG,타원벨다움
d_d002379,POI01000000BZ29J0,제주금호리조트
d_d001410,POI01000000EG6ZYT,레지던스스테이
d_d007755,POI010000006VSVBV,협재회관
d_d002375,POI0100000078KFZ9,강승우치과의원
d_d002087,POI01000000BSF3K1,안산버스터미널
d_d002847,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d001755,POI0100000078KLO4,샤워실
d_d003422,POI01000000CDAJAO,초원알뜰주유소
c_c007620,POI01000000B3F7TP,엘도라도리조트
d_d000352,POI01000000CTMXTD,랜디스도넛
d_d009284,POI0100000078KQQB,제주소년스테이
d_d006067,POI01000000B3108J,서복공원
c_c000849,POI01000000BZYLRG,청산수목원
d_d007871,POI0100000078PYCA,바다에갈래펜션
d_d002408,POI01000000B3QNI5,안성팜랜드
d_d003742,POI01000000ALD37E,삼양동해녀탈의장
d_d002545,POI0100000075Y1PW,강릉역
d_d001340,POI0100000078QBP1,성산포사랑펜션
d_d002472,POI01000000B7SID1,울릉도독도해양연구기지기숙사장비창고
d_d004222,POI01000000EHG7Q4,최다선리조트
d_d001976,POI01000000B30YAI,약천사종무소
d_d006732,POI010000006W8KI8,해비치호텔앤리조트
d_d002944,POI01000000EHFZGL,브릭캠퍼스제주
d_d010419,POI01000000EBP6S8,삼성혈유료주차장
d_d000368,POI0100000078T3T0,데이즈호텔
d_d006378,POI01000000BY1IWK,광교아이파크아파트
d_d005999,POI01000000BZ0BIZ,해운대해수욕장
d_d004418,POI010000006W3YGF,항파두리항몽유적지
d_d000074,POI010000006W62GM,단아치과
d_d008039,POI01000000EG7T7X,뽀로로앤타요테마파크
d_d009826,POI01000000EG5R2O,고집돌우럭
d_d010204,POI01000000B31YMV,핀크스골프클럽
d_d009814,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d001917,POI01000000EBP6S8,삼성혈유료주차장
d_d001785,POI0100000075Y1PW,강릉역
d_d000666,POI01000000B340AO,한화리조트제주
d_d000768,POI0100000099YTMR,제주돔베막국수
d_d003474,POI01000000BSCGYP,서귀포시공영주차장
d_d011027,POI010000006VV585,함덕장학회관
b_b001930,POI01000000BSCNVT,제주센트럴시티호텔
d_d004459,POI01000000B351IY,연동블루아일랜드
d_d009192,POI01000000ALJKLF,바움하우스
c_c001916,POI01000000EFNTSX,디아크리조트히든호텔동
d_d010560,POI010000006W2CKW,베스트웨스턴가족제주호텔
d_d006734,POI010000006W3RTL,펜션그린하트
d_d000043,POI010000006W1QH6,제주e렌트카
d_d001531,POI01000000BG6K1E,제주허브동산
d_d009199,POI01000000C6NHR9,동남하이츠빌라
d_d009883,POI010000006MDD3H,상대원선경아파트/화장실
d_d002818,POI010000006VSVBV,협재회관
d_d006711,POI010000006VS71X,우도도항선대합실
d_d009222,POI01000000EHGEH2,제주신화월드테마파크
c_c005242,POI01000000C2N1OM,덕례대림아파트/102동
d_d010661,POI01000000ALC6KT,한림공원
d_d002115,POI010000006VWNAQ,동문시장고객지원센터
d_d001641,POI01000000781F0R,NICEGROUP
c_c000241,POI01000000AMPU1C,디아크리조트
d_d007548,POI01000000EG7LQ8,정치망횟집펜션
d_d002475,POI010000006VSOGT,포도뮤지엄
d_d002247,POI01000000BGL0V3,수원역
d_d007586,POI01000000C9MKWJ,정원빌
d_d001484,POI010000006VTP2H,제주곶자왈도립공원탐방안내소
b_b002960,POI01000000BWM1OE,ex-OIL현풍알뜰주유소(대구방향)
d_d001748,POI01000000754Z7I,보목포구
d_d002320,POI010000006VVGIQ,용두암공영주차장
d_d001883,POI01000000B31Y5E,오설록티뮤지엄
d_d000684,POI010000006VWMBQ,동문시장
d_d005347,POI01000000CDAEKT,NH-OIL안덕농협주유소
d_d009728,POI01000000B314AP,우림랜드
d_d008161,POI01000000C9IRND,도평휴스토리3차
b_b001056,POI010000006VRBZY,가오치도선장
d_d008050,POI01000000ALBO7X,제주수월이
b_b004416,POI01000000BYMT4O,신전항
d_d001331,POI010000006W76CN,제주중문대포해안주상절리대방문객센터
d_d003166,POI01000000EHGEH2,제주신화월드테마파크
d_d005188,POI01000000ALBFBS,카멜리아힐
d_d002170,POI010000006W0VVO,스테이어라운드펜션
d_d007572,POI01000000BSCGA1,감귤박물관
d_d000538,POI01000000EG3RRB,풀하우스
d_d001832,POI01000000ALD37E,삼양동해녀탈의장
b_b001039,POI01000000BYN7UT,소노캄거제
d_d010628,POI01000000EHG7Q4,최다선리조트
d_d003977,POI01000000E85UFW,송학펜션산지버스정류장
d_d007060,POI01000000EGA3X0,표선해비치해변야영장
d_d007632,POI010000006GQ5AN,티파니모텔
d_d001601,POI0100000078SADQ,게스트하우스브릭
d_d003272,POI010000006W1QH6,제주e렌트카
d_d006312,POI0100000078LCNV,casa블루
d_d009918,POI010000006VWJV7,동광해운(주)
d_d006341,POI01000000BG6W1Q,휘닉스아일랜드
d_d010534,POI01000000B314AP,우림랜드
d_d003098,POI01000000BZ1Z39,천지연폭포
d_d002561,POI01000000BG6Z1T,라마다프라자제주호텔
d_d001801,POI01000000EG5R2O,고집돌우럭
d_d009153,POI010000006W1BZ9,글로벌보습학원
d_d002000,POI010000006VUDBF,순천미향식당
d_d000619,POI010000006PELPF,한국철도공사대전충남본부
d_d002160,POI010000006W53V1,서귀포자연휴양림관리사무소
d_d003856,POI01000000B31ZGQ,저지문화예술인마을
c_c000344,POI01000000CTERTZ,정아횟집
d_d003795,POI010000006W8KI8,해비치호텔앤리조트
d_d003592,POI01000000B33DA0,샨티게스트하우스
a_a005321,POI01000000C4TN91,더헤이븐펜션A동
d_d001916,POI01000000C0N5FF,하안주공1단지아파트/110동
d_d001683,POI010000006VUIW5,너랑나랑게스트하우스
d_d000595,POI01000000C9JMSE,제주더오름카운티원104동
d_d007969,POI01000000ALBVGD,제주신화월드테마파크
a_a007289,POI01000000ALAK1M,파티오오피스텔
d_d001560,POI01000000BZ1N4Y,라온더마파크
d_d001937,POI010000006VVB47,비치스토리호텔
d_d003932,POI010000006W8KI8,해비치호텔앤리조트
d_d009379,POI010000006VVRVE,오렌지트리호텔
d_d005931,POI01000000EG50PK,이마트제주점
d_d009969,POI01000000DLREYX,제주시청2별관
d_d004500,POI01000000668EVP,평화마을3차오피스텔
d_d003951,POI01000000EG3R7R,단잠게스트하우스
d_d001520,POI01000000BG6K1E,제주허브동산
d_d001535,POI01000000ALBSC6,중문카트체험장
d_d003005,POI010000006VWMBQ,동문시장
d_d005593,POI01000000EBP6S8,삼성혈유료주차장
d_d001293,POI01000000CC5JHP,에듀빌
d_d006973,POI010000006W8NNG,나무이야기게스트하우스
d_d007913,POI010000006W7KWL,네거리식당
d_d009281,POI01000000C9PE1L,제주중문남해오네뜨오션힐115동
d_d003036,POI01000000783YW8,농협하나로마트
d_d010217,POI01000000EG9X3Z,제주성읍마을관리사무소
a_a004177,POI01000000B241S6,서울숲공원
d_d002426,POI010000006VSVBV,협재회관
d_d001605,POI01000000B31Y5E,오설록티뮤지엄
d_d000663,POI010000006W0UJB,제주현대렌트카
d_d004465,POI010000006VWNAQ,동문시장고객지원센터
d_d000049,POI010000006VWNAQ,동문시장고객지원센터
d_d001226,POI01000000EG7QPC,제주864펜션
d_d000112,POI01000000EG9AMV,서귀포치유의숲힐링센터
d_d000752,POI01000000EHGHUI,오설록티뮤지엄
d_d007636,POI01000000EBU5RB,별방진
d_d002847,POI01000000BSCGYP,서귀포시공영주차장
c_c003767,POI01000000E8AGRZ,해양수산과학관
d_d002513,POI01000000C8XLFD,상수도사택
b_b004846,POI01000000C0NYKD,하안주공5단지아파트/506동
d_d009245,POI01000000EG4O0I,화이트하우스호텔
d_d006863,POI01000000B31Y5E,오설록티뮤지엄
b_b002898,POI01000000C9UY9I,대구화원이진캐스빌109동
d_d010849,POI01000000ALBVGD,제주신화월드테마파크
d_d009829,POI01000000EBRRFI,이호테우해수욕장
d_d001705,POI0100000078QJQA,바다다펜션
d_d000543,POI01000000ALAGYF,서귀포농협중앙지점
b_b006856,POI01000000C8K0OO,제우스
d_d006379,POI01000000725VRW,한국아파트/경비실
d_d001159,POI01000000B323P4,차귀횟집
d_d011298,POI010000006VVT6R,롯데렌트카
d_d001904,POI01000000ALD37E,삼양동해녀탈의장
d_d000276,POI01000000EG7PBX,제주신라호텔
d_d005742,POI01000000C9JC7J,가온프라이빗2차
d_d003807,POI010000006VWJV7,동광해운(주)
d_d000608,POI01000000EG7YJE,마녀의언덕
a_a005955,POI01000000C1D4LB,덕유마을1단지주공아파트/211동
d_d003287,POI010000006W3PWM,곽지해녀의집
d_d000274,POI01000000BSCGYP,서귀포시공영주차장
d_d001879,POI01000000B31IPI,리썸펜션
d_d001800,POI01000000E8720R,충혼묘지
d_d001707,POI01000000C0DT1F,부평동아2단지아파트/21동
d_d003209,POI01000000ALA6OV,제주올레여행자센터
d_d006661,POI01000000E85UFW,송학펜션산지버스정류장
d_d000648,POI01000000BG6V2Q,월정어촌계
d_d006688,POI01000000B22NKI,자연앤롯데캐슬아파트/2210동
d_d002841,POI01000000ALJG8Y,아시아호텔
d_d012405,POI010000006W8RPM,남원사우나
a_a002787,POI01000000BXUEYA,인천항연안여객터미널
d_d000767,POI01000000EG8LH0,하이드어웨이호텔
d_d001918,POI010000006W2YCA,대호태권도장
d_d002069,POI01000000EI7YGD,완도해양경철서해양경찰구조대
d_d001876,POI01000000B30PQP,파라다이스호텔
d_d000538,POI01000000EG7TOE,9.81파크
d_d001876,POI01000000EG9JHZ,남원농협종합시설
d_d002196,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
a_a008642,POI01000000E9LWII,서울역버스환승센터
a_a004840,POI01000000BVCUY6,미코노스펜션
b_b004853,POI01000000DMGJXR,동원로얄듀크비스타아파트
d_d001196,POI01000000EG7PCY,롯데호텔제주
d_d006278,POI01000000C311ER,월봉일성5차아파트/507동
d_d007112,POI01000000B332CR,한라산관음사일주문
d_d006209,POI01000000AMOA2S,거제시농업개발원
d_d001533,POI0100000078R4V1,마트로
d_d002694,POI01000000EBRXV4,성산포항종합여객터미널
a_a002451,POI01000000B5FT8S,KT용유분기국사
d_d002756,POI010000006LPJHC,논현빌딩
d_d000234,POI010000006VWNAQ,동문시장고객지원센터
d_d004247,POI01000000C9ONE6,서귀포강정골드클래스105동
d_d004590,POI010000006W6206,지엔비어학원새서귀포캠퍼스
d_d000547,POI0100000078S3DJ,신신호텔제주에어포트
b_b001939,POI010000006B52CW,강릉(상)휴게소
a_a001424,POI01000000B5FUVG,을왕호텔
d_d001902,POI010000006TMT9J,세원네스텔
d_d005935,POI01000000BYH6ME,제2롯데월드
d_d002560,POI01000000E85UFW,송학펜션산지버스정류장
d_d005339,POI010000006KO4KY,롯데월드어드벤처
d_d000881,POI01000000C29RPZ,한마음아파트
d_d004451,POI010000006VRPGT,달빛고운펜션
d_d002064,POI01000000EG40KE,광은빌딩
d_d010660,POI010000006K61D6,광석빌딩
d_d010281,POI01000000B34G0U,펜션어반트리
d_d004036,POI01000000C9KG2J,영산홍주택105동
c_c001965,POI01000000C0N6ST,구로주공아파트1단지/103동
d_d002709,POI010000006KSF3W,트윈렉스1
d_d000396,POI01000000C9W6L4,썬빌라트
d_d001662,POI01000000B31ZGQ,저지문화예술인마을
d_d009148,POI01000000BG6Z1T,라마다프라자제주호텔
d_d001586,POI01000000EG4COU,UTS제주골프빌리지
c_c003767,POI010000006YEMXX,여수세계박람회주제관해양베스트관
d_d003374,POI010000006VYV1R,문산빌딩
c_c003189,POI0100000078CK18,롯데슈퍼
d_d012302,POI01000000EG7R1P,제주신화빌라스콘도310동
d_d007152,POI010000006VVGIQ,용두암공영주차장
d_d000309,POI01000000EG7PBX,제주신라호텔
d_d010207,POI0100000078KZ4Y,마로호스텔
d_d000922,POI01000000C0JS2L,당정마을LG산본자이2차아파트/110동
d_d006378,POI01000000BYRK4K,화정마을6단지부영아파트
d_d002375,POI01000000BSCMVS,메종글래드제주호텔
d_d002915,POI01000000BG6N5L,홈플러스서귀포점
d_d001970,POI01000000EG7Y72,화순금모래해변클린화장실
d_d010103,POI01000000B3065L,다이나믹메이즈
d_d009394,POI01000000EG4FKT,아모렉스리조트본관A동
d_d001315,POI01000000B32AQC,제주해녀박물관
d_d001994,POI01000000EG7L9R,덕천연수원
d_d008023,POI0100000078KLO4,샤워실
d_d002533,POI01000000B2CNEM,광주송정역
d_d003084,POI010000006W2099,메이플호텔
d_d000096,POI01000000CVOWK7,앨리스라운드
b_b009828,POI0100000078HWMA,호텔더원
d_d002575,POI01000000CB2D20,학동금호베스트빌
a_a000630,POI01000000B5G585,PARADISECITY
d_d003058,POI01000000EG5AFK,카페글래콘
c_c002492,POI01000000EHFPHC,화엄사(사적제505호)
d_d002495,POI010000006VVT6R,롯데렌트카
d_d003158,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d006274,POI010000006W7N5X,이중섭미술관
d_d002406,POI01000000ALJAZJ,수목원길
d_d009788,POI01000000EG54FE,D&DEPARTMENTJEJUBYARARIO
d_d002470,POI01000000EG7PBX,제주신라호텔
d_d004247,POI01000000EG7TC2,아르떼뮤지엄
c_c004953,POI01000000776KWW,남해라운지펜션
d_d000074,POI01000000ALB9GR,셰프와흑돼지
d_d002440,POI01000000BSCOA9,풍인해운
a_a001033,POI01000000BFVDF9,전등사
d_d005498,POI01000000C9ONIA,하르빌호근
d_d010973,POI010000006VVHHQ,해마루모텔
d_d001386,POI01000000B30RGH,우체국서귀포수련원
b_b000051,POI010000006VOVHX,마을만들기통영지원센터
d_d001729,POI01000000B31A6R,도체비낭게스트하우스
d_d002404,POI010000006W3IK3,만부정
d_d007453,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d010389,POI01000000B355G0,천왕사
d_d002801,POI01000000B31L51,동광녹색농촌체험마을방문자센터
d_d000157,POI01000000AL8X1X,인술한의원
b_b003774,POI01000000AMOA2S,거제시농업개발원
d_d006694,POI01000000BZ1JH7,청강사
d_d002305,POI01000000AM8QPF,곤지암화담숲
d_d001661,POI01000000B34FKD,멀왓스테이
d_d004635,POI01000000EG3XI8,녹고뫼제주캠핑장
d_d002218,POI010000006W0IS8,제주세계자연유산센터
d_d004100,POI01000000EG9BQ0,느영나영게스트하우스
d_d002162,POI010000006VVRVE,오렌지트리호텔
d_d002341,POI01000000ALAQC3,제주헬스케어타운휴양콘도미니엄2차
d_d004159,POI01000000C31QBD,제천강저롯데캐슬아파트/105동
c_c001676,POI0100000071R4GF,청룡빌딩
d_d006237,POI01000000C9GRK8,코지빌D동
b_b001930,POI010000006W7HL7,우정회센타
d_d004503,POI0100000099Y1Q3,라마다호텔
d_d001588,POI01000000B32AQC,제주해녀박물관
d_d003170,POI010000006VWMBQ,동문시장
d_d002015,POI01000000BXRYKD,속초해수욕장
d_d003329,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
d_d002253,POI01000000BZ29J0,제주금호리조트
d_d006648,POI010000006W7ME5,금우장궁전
a_a001994,POI01000000C1APQY,신도림6차e-편한세상아파트/902동
d_d007871,POI01000000C9IPD1,노형파인힐
c_c003894,POI01000000BG4L6I,내소사
c_c006429,POI01000000EBO8BS,오동도공원
d_d002683,POI01000000EBP6S8,삼성혈유료주차장
d_d006110,POI01000000BG6KR4,세계조가비박물관
b_b002904,POI01000000776L45,시선펜션
d_d000396,POI010000006VVRVE,오렌지트리호텔
d_d003928,POI01000000EG4KZD,이마트신제주점
d_d001470,POI01000000ALAEBQ,체이스호텔더뷰
d_d003369,POI01000000BSCMVS,메종글래드제주호텔
d_d002572,POI01000000B077UF,도전리시장
c_c004333,POI01000000AMPST2,슈가브리움리조트314동
d_d010193,POI01000000B355G0,천왕사
d_d010354,POI01000000EG959D,동의당약국
d_d003196,POI01000000ALD37E,삼양동해녀탈의장
d_d002624,POI010000006VSVCW,해조대펜션
a_a004162,POI01000000B1JCPS,행신역
d_d002404,POI01000000B3572O,한라수목원
d_d000072,POI01000000CMEJVM,벤티모호텔앤레지던스
d_d006732,POI01000000CAGHP4,RichviewB동
d_d010231,POI010000006VWMBQ,동문시장
d_d001883,POI01000000EHG9GW,성산일출봉
a_a001993,POI010000006GE0GC,금풍플라자
d_d006711,POI01000000E86UUC,1100고지버스정류장
d_d002699,POI01000000BXSD1A,한솔뮤지엄
d_d002774,POI0100000078QHZH,제주비치호텔함덕
d_d001220,POI01000000BG6NN3,외돌개관광단지
d_d001892,POI0100000077CDA9,경주특산물판매장
d_d004592,POI01000000C9IVLF,더웰도평106동
d_d012488,POI010000006VUBJL,미리내랜탈하우스
d_d002087,POI010000006VTP2H,제주곶자왈도립공원탐방안내소
d_d009886,POI01000000BY4DOA,까뮤이스테이트수지아파트
d_d001087,POI01000000EHGHUI,오설록티뮤지엄
a_a001746,POI01000000BFVDF9,전등사
a_a001064,POI01000000CRNJRW,에스에스문화사
d_d004081,POI010000006W7Q72,서귀포예술의전당대극장
d_d003044,POI01000000C37FWT,청구나래아파트/108동
a_a014624,POI010000006E0L78,구읍뱃터프라자관광어시장
d_d011457,POI01000000EG3ZSK,제주일번가더테라스주상복합
d_d001403,POI01000000EG7KS9,세화민속오일시장
d_d006185,POI01000000C0I4QK,천천동삼성래미안아파트/101동
d_d001779,POI01000000BWMXWI,신라교
d_d001404,POI010000006VWNAQ,동문시장고객지원센터
d_d004770,POI01000000BYKU6P,평강식물원
a_a008632,POI01000000BFVDF9,전등사
d_d011384,POI010000006VVT6R,롯데렌트카
d_d002624,POI01000000EG8R8X,BLUESPRING호텔
d_d006649,POI0100000078KJ2G,봄그리고가을리조트
d_d006189,POI01000000ALD37E,삼양동해녀탈의장
d_d005514,POI010000006VTRZG,SOIL안덕하나주유소
c_c003894,POI01000000C2PNE0,운남주공2단지아파트/201동
d_d007128,POI010000006VWMBQ,동문시장
d_d000878,POI010000006XXDAJ,나로비치호텔
d_d005935,POI01000000B33XX7,제스코마트
d_d002306,POI01000000B31Y5E,오설록티뮤지엄
d_d006731,POI01000000ALBO7X,제주수월이
b_b015036,POI010000006YRNCQ,경남빌딩
d_d000304,POI010000006VVEQW,엘루이호텔
c_c006857,POI01000000C3CHTX,백송빌
b_b003984,POI01000000B7SID1,울릉도독도해양연구기지기숙사장비창고
d_d001304,POI01000000BSCIUN,한동제일수련원
d_d011086,POI0100000078LJHW,이지호스텔
d_d001605,POI01000000BZ1I7W,세화해수욕장
d_d001877,POI010000006VUBJL,미리내랜탈하우스
d_d012290,POI01000000EHG9GW,성산일출봉
d_d006731,POI01000000E87D57,항몽유적지
d_d000395,POI010000006VTINV,항공우주박물관
d_d007112,POI01000000EG3ZSK,제주일번가더테라스주상복합
d_d006980,POI01000000ALD37E,삼양동해녀탈의장
d_d000962,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
d_d000770,POI010000006W2ER5,파크사이드호텔
d_d004569,POI01000000EG6ZYT,레지던스스테이
d_d001288,POI01000000BSCOA9,풍인해운
d_d003719,POI010000006MADLW,청량당
d_d001892,POI0100000077EFAD,성동시장공영주차장
d_d005208,POI0100000078KIJW,성산스테이션게스트하우스
d_d006985,POI01000000AK081Z,유스퀘어광주종합버스
d_d003977,POI0100000078KLO4,샤워실
d_d009770,POI010000006VXRF0,블랙샌드게스트하우스
d_d010484,POI01000000B314GV,여미지식물원
d_d007488,POI01000000B31Y5E,오설록티뮤지엄
d_d010548,POI01000000EBU51L,도들봉공원
d_d010686,POI010000006W7WIJ,미도호스텔
d_d003291,POI01000000C9L94F,한라가온누리숲
d_d001705,POI01000000C3JFCL,한뫼씨티빌B동
d_d010123,POI01000000B31Y5E,오설록티뮤지엄
d_d000290,POI01000000EBP61H,번영로알뜰주유소
d_d001447,POI010000006W0H2H,에코랜드테마파크
d_d004964,POI010000006W5RZT,법화사대웅전
d_d002349,POI01000000C9NX23,동광에살으리
d_d003472,POI010000006W8KI8,해비치호텔앤리조트
d_d004772,POI01000000B31Y5E,오설록티뮤지엄
d_d001386,POI01000000B31Y5E,오설록티뮤지엄
d_d003715,POI01000000B1LS4P,국립항공박물관신축공사
d_d009126,POI01000000EG45VU,유니호텔
d_d010126,POI0100000078L1NK,미수다게스트하우스
d_d002160,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d002089,POI01000000C9J9Y7,블루파크시티
d_d002162,POI01000000B32AQC,제주해녀박물관
d_d002894,POI010000006VWMBQ,동문시장
b_b000453,POI0100000076YPRN,동남해농협하나로마트
d_d001293,POI010000006W2CKW,베스트웨스턴가족제주호텔
a_a000533,POI01000000BXVNTF,인천선린동공화춘
d_d002428,POI01000000ALJAVF,노형이티스3차오피스텔
d_d002687,POI0100000078QHZH,제주비치호텔함덕
d_d000684,POI0100000078KLO4,샤워실
d_d002824,POI01000000BYYZ68,해운대수목원
b_b004327,POI010000006VPCLJ,금룡호매표소삼덕항
c_c002761,POI010000006YEMXX,여수세계박람회주제관해양베스트관
d_d005225,POI01000000C9JMVH,제주더오름카운티원107동
d_d001355,POI01000000EHG9GW,성산일출봉
d_d000116,POI010000006VWNAQ,동문시장고객지원센터
d_d000239,POI0100000000WHDM,송악산
